Date,Days Since 2019-12-31,CountryName,Region,County,Confirmed,Deaths
3/12/2020,72,United States of America,Washington,Island,3,0
3/12/2020,72,United States of America,Washington,Jefferson,1,0
3/12/2020,72,United States of America,Washington,King,271,28
3/12/2020,72,United States of America,Washington,Kitsap,2,0
3/12/2020,72,United States of America,Washington,Kittitas,3,0
3/12/2020,72,United States of America,Washington,Pierce,17,0
3/12/2020,72,United States of America,Washington,Skagit,2,0
3/12/2020,72,United States of America,Washington,Snohomish,107,3
3/12/2020,72,United States of America,Washington,Spokane,4,0
3/12/2020,72,United States of America,Washington,Thurston,1,0
3/12/2020,72,United States of America,Washington,Walla Walla,1,0
3/12/2020,72,United States of America,Washington,Whatcom,1,0
3/12/2020,72,United States of America,Washington,Yakima,2,0
3/12/2020,72,United States of America,Wisconsin,Dane,4,0
3/12/2020,72,United States of America,Wisconsin,Fond du Lac,2,0
3/12/2020,72,United States of America,Wisconsin,Pierce,1,0
3/12/2020,72,United States of America,Wisconsin,Waukesha,1,0
3/12/2020,72,United States of America,Wyoming,Sheridan,1,0
3/13/2020,73,United States of America,Alabama,Elmore,1,0
3/13/2020,73,United States of America,Alabama,Jefferson,2,0
3/13/2020,73,United States of America,Alabama,Limestone,1,0
3/13/2020,73,United States of America,Alabama,Montgomery,1,0
3/13/2020,73,United States of America,Alabama,Tuscaloosa,1,0
3/13/2020,73,United States of America,Alaska,Anchorage,1,0
3/13/2020,73,United States of America,Arizona,Maricopa,3,0
3/13/2020,73,United States of America,Arizona,Pima,1,0
3/13/2020,73,United States of America,Arizona,Pinal,5,0
3/13/2020,73,United States of America,Arkansas,Jefferson,1,0
3/13/2020,73,United States of America,Arkansas,Pulaski,6,0
3/13/2020,73,United States of America,California,Alameda,29,0
3/13/2020,73,United States of America,California,Contra Costa,25,0
3/13/2020,73,United States of America,California,Fresno,1,0
3/13/2020,73,United States of America,California,Humboldt,1,0
3/13/2020,73,United States of America,California,Los Angeles,40,1
3/13/2020,73,United States of America,California,Madera,1,0
3/13/2020,73,United States of America,California,Marin,4,0
3/13/2020,73,United States of America,California,Napa,1,0
3/13/2020,73,United States of America,California,Orange,13,0
3/13/2020,73,United States of America,California,Placer,7,1
3/13/2020,73,United States of America,California,Riverside,10,0
3/13/2020,73,United States of America,California,Sacramento,16,1
3/13/2020,73,United States of America,California,San Benito,1,0
3/13/2020,73,United States of America,California,San Diego,9,0
3/13/2020,73,United States of America,California,San Francisco,26,0
3/13/2020,73,United States of America,California,San Joaquin,8,0
3/13/2020,73,United States of America,California,San Mateo,20,0
3/13/2020,73,United States of America,California,Santa Clara,79,2
3/13/2020,73,United States of America,California,Santa Cruz,2,0
3/13/2020,73,United States of America,California,Shasta,1,0
3/13/2020,73,United States of America,California,Solano,12,0
3/13/2020,73,United States of America,California,Sonoma,3,0
3/13/2020,73,United States of America,California,Stanislaus,2,0
3/13/2020,73,United States of America,California,Tulare,2,0
3/13/2020,73,United States of America,California,Ventura,5,0
3/13/2020,73,United States of America,California,Yolo,2,0
3/13/2020,73,United States of America,Colorado,Adams,3,0
3/13/2020,73,United States of America,Colorado,Arapahoe,7,0
3/13/2020,73,United States of America,Colorado,Clear Creek,1,0
3/13/2020,73,United States of America,Colorado,Denver,17,0
3/13/2020,73,United States of America,Colorado,Douglas,4,0
3/13/2020,73,United States of America,Colorado,Eagle,16,0
3/13/2020,73,United States of America,Colorado,El Paso,2,2
3/13/2020,73,United States of America,Colorado,Gunnison,5,0
3/13/2020,73,United States of America,Colorado,Jefferson,7,0
3/13/2020,73,United States of America,Colorado,Larimer,1,0
3/13/2020,73,United States of America,Colorado,Pitkin,10,0
3/13/2020,73,United States of America,Colorado,Pueblo,1,0
3/13/2020,73,United States of America,Colorado,Routt,1,0
3/13/2020,73,United States of America,Colorado,Summit,2,0
3/13/2020,73,United States of America,Colorado,Weld,1,0
3/13/2020,73,United States of America,Connecticut,Fairfield,8,0
3/13/2020,73,United States of America,Connecticut,Litchfield,3,0
3/13/2020,73,United States of America,Delaware,New Castle,4,0
3/13/2020,73,United States of America,District of Columbia,District of Columbia,10,0
3/13/2020,73,United States of America,Florida,Alachua,3,0
3/13/2020,73,United States of America,Florida,Broward,21,0
3/13/2020,73,United States of America,Florida,Charlotte,1,0
3/13/2020,73,United States of America,Florida,Clay,1,0
3/13/2020,73,United States of America,Florida,Collier,3,0
3/13/2020,73,United States of America,Florida,Duval,1,0
3/13/2020,73,United States of America,Florida,Hillsborough,3,0
3/13/2020,73,United States of America,Florida,Lee,4,1
3/13/2020,73,United States of America,Florida,Manatee,4,0
3/13/2020,73,United States of America,Florida,Miami-Dade,8,0
3/13/2020,73,United States of America,Florida,Nassau,1,0
3/13/2020,73,United States of America,Florida,Okaloosa,1,0
3/13/2020,73,United States of America,Florida,Orange,1,0
3/13/2020,73,United States of America,Florida,Osceola,1,0
3/13/2020,73,United States of America,Florida,Palm Beach,5,0
3/13/2020,73,United States of America,Florida,Pasco,1,0
3/13/2020,73,United States of America,Florida,Pinellas,2,0
3/13/2020,73,United States of America,Florida,Santa Rosa,1,1
3/13/2020,73,United States of America,Florida,Sarasota,2,0
3/13/2020,73,United States of America,Florida,Seminole,1,0
3/13/2020,73,United States of America,Florida,St. Johns,1,0
3/13/2020,73,United States of America,Florida,Volusia,4,0
3/13/2020,73,United States of America,Georgia,Bartow,7,0
3/13/2020,73,United States of America,Georgia,Charlton,1,0
3/13/2020,73,United States of America,Georgia,Cherokee,4,0
3/13/2020,73,United States of America,Georgia,Cobb,8,1
3/13/2020,73,United States of America,Georgia,DeKalb,4,0
3/13/2020,73,United States of America,Georgia,Fayette,1,0
3/13/2020,73,United States of America,Georgia,Floyd,2,0
3/13/2020,73,United States of America,Georgia,Fulton,6,0
3/13/2020,73,United States of America,Georgia,Gordon,2,0
3/13/2020,73,United States of America,Georgia,Gwinnett,2,0
3/13/2020,73,United States of America,Georgia,Henry,1,0
3/13/2020,73,United States of America,Georgia,Lee,1,0
3/13/2020,73,United States of America,Georgia,Lowndes,1,0
3/13/2020,73,United States of America,Georgia,Polk,1,0
3/13/2020,73,United States of America,Hawaii,Honolulu,2,0
3/13/2020,73,United States of America,Idaho,Ada,1,0
3/13/2020,73,United States of America,Illinois,Cook,40,0
3/13/2020,73,United States of America,Illinois,Kane,2,0
3/13/2020,73,United States of America,Illinois,Lake,2,0
3/13/2020,73,United States of America,Illinois,McHenry,2,0
3/13/2020,73,United States of America,Indiana,Adams,1,0
3/13/2020,73,United States of America,Indiana,Boone,1,0
3/13/2020,73,United States of America,Indiana,Hendricks,2,0
3/13/2020,73,United States of America,Indiana,Howard,1,0
3/13/2020,73,United States of America,Indiana,Johnson,3,0
3/13/2020,73,United States of America,Indiana,Marion,2,0
3/13/2020,73,United States of America,Indiana,Noble,1,0
3/13/2020,73,United States of America,Indiana,St. Joseph,1,0
3/13/2020,73,United States of America,Iowa,Carroll,1,0
3/13/2020,73,United States of America,Iowa,Harrison,1,0
3/13/2020,73,United States of America,Iowa,Johnson,14,0
3/13/2020,73,United States of America,Iowa,Pottawattamie,1,0
3/13/2020,73,United States of America,Kansas,Butler,1,0
3/13/2020,73,United States of America,Kansas,Johnson,4,0
3/13/2020,73,United States of America,Kansas,Wyandotte,1,1
3/13/2020,73,United States of America,Kentucky,Fayette,4,0
3/13/2020,73,United States of America,Kentucky,Harrison,4,0
3/13/2020,73,United States of America,Kentucky,Jefferson,2,0
3/13/2020,73,United States of America,Kentucky,Montgomery,1,0
3/13/2020,73,United States of America,Louisiana,Caddo,1,0
3/13/2020,73,United States of America,Louisiana,Jefferson,3,0
3/13/2020,73,United States of America,Louisiana,Orleans,28,0
3/13/2020,73,United States of America,Louisiana,St. Charles,1,0
3/13/2020,73,United States of America,Louisiana,St. Tammany,2,0
3/13/2020,73,United States of America,Louisiana,Terrebonne,1,0
3/13/2020,73,United States of America,Maine,Androscoggin,1,0
3/13/2020,73,United States of America,Maine,Cumberland,1,0
3/13/2020,73,United States of America,Maryland,Anne Arundel,1,0
3/13/2020,73,United States of America,Maryland,Baltimore,2,0
3/13/2020,73,United States of America,Maryland,Charles,1,0
3/13/2020,73,United States of America,Maryland,Harford,1,0
3/13/2020,73,United States of America,Maryland,Montgomery,6,0
3/13/2020,73,United States of America,Maryland,Prince George's,7,0
3/13/2020,73,United States of America,Massachusetts,Berkshire,9,0
3/13/2020,73,United States of America,Massachusetts,Essex,2,0
3/13/2020,73,United States of America,Massachusetts,Middlesex,60,0
3/13/2020,73,United States of America,Massachusetts,Norfolk,24,0
3/13/2020,73,United States of America,Massachusetts,Suffolk,26,0
3/13/2020,73,United States of America,Massachusetts,Worcester,2,0
3/13/2020,73,United States of America,Michigan,Bay,1,0
3/13/2020,73,United States of America,Michigan,Charlevoix,1,0
3/13/2020,73,United States of America,Michigan,Ingham,1,0
3/13/2020,73,United States of America,Michigan,Kent,3,0
3/13/2020,73,United States of America,Michigan,Leelanau,1,0
3/13/2020,73,United States of America,Michigan,Macomb,1,0
3/13/2020,73,United States of America,Michigan,Montcalm,1,0
3/13/2020,73,United States of America,Michigan,Oakland,6,0
3/13/2020,73,United States of America,Michigan,St. Clair,1,0
3/13/2020,73,United States of America,Michigan,Washtenaw,3,0
3/13/2020,73,United States of America,Michigan,Wayne,6,0
3/13/2020,73,United States of America,Minnesota,Anoka,1,0
3/13/2020,73,United States of America,Minnesota,Carver,1,0
3/13/2020,73,United States of America,Minnesota,Dakota,2,0
3/13/2020,73,United States of America,Minnesota,Hennepin,3,0
3/13/2020,73,United States of America,Minnesota,Olmsted,1,0
3/13/2020,73,United States of America,Minnesota,Ramsey,3,0
3/13/2020,73,United States of America,Minnesota,Stearns,2,0
3/13/2020,73,United States of America,Minnesota,Wright,1,0
3/13/2020,73,United States of America,Mississippi,Copiah,1,0
3/13/2020,73,United States of America,Mississippi,Forrest,3,0
3/13/2020,73,United States of America,Mississippi,Leflore,1,0
3/13/2020,73,United States of America,Mississippi,Pearl River,1,0
3/13/2020,73,United States of America,Missouri,Greene,1,0
3/13/2020,73,United States of America,Missouri,Henry,1,0
3/13/2020,73,United States of America,Missouri,St. Louis,2,0
3/13/2020,73,United States of America,Montana,Gallatin,1,0
3/13/2020,73,United States of America,Montana,Lewis and Clark,1,0
3/13/2020,73,United States of America,Montana,Silver Bow,1,0
3/13/2020,73,United States of America,Montana,Yellowstone,1,0
3/13/2020,73,United States of America,Nebraska,Cass,1,0
3/13/2020,73,United States of America,Nebraska,Douglas,26,0
3/13/2020,73,United States of America,Nevada,Carson City,1,0
3/13/2020,73,United States of America,Nevada,Clark,16,0
3/13/2020,73,United States of America,Nevada,Washoe,2,0
3/13/2020,73,United States of America,New Hampshire,Grafton,3,0
3/13/2020,73,United States of America,New Hampshire,Rockingham,4,0
3/13/2020,73,United States of America,New Jersey,Bergen,17,1
3/13/2020,73,United States of America,New Jersey,Burlington,3,0
3/13/2020,73,United States of America,New Jersey,Camden,2,0
3/13/2020,73,United States of America,New Jersey,Essex,6,0
3/13/2020,73,United States of America,New Jersey,Hudson,3,0
3/13/2020,73,United States of America,New Jersey,Middlesex,4,0
3/13/2020,73,United States of America,New Jersey,Monmouth,7,0
3/13/2020,73,United States of America,New Jersey,Morris,3,0
3/13/2020,73,United States of America,New Jersey,Ocean,1,0
3/13/2020,73,United States of America,New Jersey,Passaic,2,0
3/13/2020,73,United States of America,New Jersey,Union,1,0
3/13/2020,73,United States of America,New Jersey,Unknown,1,0
3/13/2020,73,United States of America,New Mexico,Bernalillo,5,0
3/13/2020,73,United States of America,New Mexico,Santa Fe,3,0
3/13/2020,73,United States of America,New Mexico,Socorro,2,0
3/13/2020,73,United States of America,New York,Albany,2,0
3/13/2020,73,United States of America,New York,Delaware,1,0
3/13/2020,73,United States of America,New York,Dutchess,3,0
3/13/2020,73,United States of America,New York,Herkimer,1,0
3/13/2020,73,United States of America,New York,Monroe,1,0
3/13/2020,73,United States of America,New York,Nassau,51,0
3/13/2020,73,United States of America,New York,New York City,155,0
3/13/2020,73,United States of America,New York,Orange,3,0
3/13/2020,73,United States of America,New York,Rockland,9,0
3/13/2020,73,United States of America,New York,Saratoga,3,0
3/13/2020,73,United States of America,New York,Schenectady,1,0
3/13/2020,73,United States of America,New York,Suffolk,29,0
3/13/2020,73,United States of America,New York,Ulster,5,0
3/13/2020,73,United States of America,New York,Westchester,157,0
3/13/2020,73,United States of America,North Carolina,Cabarrus,1,0
3/13/2020,73,United States of America,North Carolina,Chatham,1,0
3/13/2020,73,United States of America,North Carolina,Forsyth,2,0
3/13/2020,73,United States of America,North Carolina,Johnston,1,0
3/13/2020,73,United States of America,North Carolina,Mecklenburg,2,0
3/13/2020,73,United States of America,North Carolina,Onslow,1,0
3/13/2020,73,United States of America,North Carolina,Wake,9,0
3/13/2020,73,United States of America,North Carolina,Wayne,1,0
3/13/2020,73,United States of America,North Dakota,Ward,1,0
3/13/2020,73,United States of America,Ohio,Cuyahoga,11,0
3/13/2020,73,United States of America,Ohio,Stark,1,0
3/13/2020,73,United States of America,Ohio,Trumbull,1,0
3/13/2020,73,United States of America,Oklahoma,Oklahoma,1,0
3/13/2020,73,United States of America,Oklahoma,Tulsa,2,0
3/13/2020,73,United States of America,Oregon,Clackamas,1,0
3/13/2020,73,United States of America,Oregon,Deschutes,1,0
3/13/2020,73,United States of America,Oregon,Douglas,1,0
3/13/2020,73,United States of America,Oregon,Jackson,2,0
3/13/2020,73,United States of America,Oregon,Klamath,1,0
3/13/2020,73,United States of America,Oregon,Linn,8,0
3/13/2020,73,United States of America,Oregon,Marion,2,0
3/13/2020,73,United States of America,Oregon,Multnomah,1,0
3/13/2020,73,United States of America,Oregon,Polk,1,0
3/13/2020,73,United States of America,Oregon,Umatilla,2,0
3/13/2020,73,United States of America,Oregon,Washington,10,0
3/13/2020,73,United States of America,Pennsylvania,Bucks,3,0
3/13/2020,73,United States of America,Pennsylvania,Chester,1,0
3/13/2020,73,United States of America,Pennsylvania,Cumberland,3,0
3/13/2020,73,United States of America,Pennsylvania,Delaware,6,0
3/13/2020,73,United States of America,Pennsylvania,Monroe,3,0
3/13/2020,73,United States of America,Pennsylvania,Montgomery,18,0
3/13/2020,73,United States of America,Pennsylvania,Northampton,1,0
3/13/2020,73,United States of America,Pennsylvania,Philadelphia,3,0
3/13/2020,73,United States of America,Pennsylvania,Pike,1,0
3/13/2020,73,United States of America,Pennsylvania,Washington,1,0
3/13/2020,73,United States of America,Pennsylvania,Wayne,1,0
3/13/2020,73,United States of America,Puerto Rico,Unknown,3,0
3/13/2020,73,United States of America,Rhode Island,Unknown,20,0
3/13/2020,73,United States of America,South Carolina,Charleston,1,0
3/13/2020,73,United States of America,South Carolina,Kershaw,9,0
3/13/2020,73,United States of America,South Carolina,Lancaster,2,0
3/13/2020,73,United States of America,South Carolina,Spartanburg,1,0
3/13/2020,73,United States of America,South Dakota,Beadle,1,0
3/13/2020,73,United States of America,South Dakota,Bon Homme,1,0
3/13/2020,73,United States of America,South Dakota,Charles Mix,1,0
3/13/2020,73,United States of America,South Dakota,Davison,2,1
3/13/2020,73,United States of America,South Dakota,McCook,1,0
3/13/2020,73,United States of America,South Dakota,Minnehaha,3,0
3/13/2020,73,United States of America,Tennessee,Davidson,10,0
3/13/2020,73,United States of America,Tennessee,Hamilton,1,0
3/13/2020,73,United States of America,Tennessee,Jefferson,1,0
3/13/2020,73,United States of America,Tennessee,Knox,1,0
3/13/2020,73,United States of America,Tennessee,Rutherford,1,0
3/13/2020,73,United States of America,Tennessee,Shelby,2,0
3/13/2020,73,United States of America,Tennessee,Sullivan,1,0
3/13/2020,73,United States of America,Tennessee,Williamson,9,0
3/13/2020,73,United States of America,Texas,Bell,1,0
3/13/2020,73,United States of America,Texas,Bexar,11,0
3/13/2020,73,United States of America,Texas,Collin,5,0
3/13/2020,73,United States of America,Texas,Dallas,9,0
3/13/2020,73,United States of America,Texas,El Paso,1,0
3/13/2020,73,United States of America,Texas,Fort Bend,9,0
3/13/2020,73,United States of America,Texas,Galveston,1,0
3/13/2020,73,United States of America,Texas,Gregg,1,0
3/13/2020,73,United States of America,Texas,Harris,10,0
3/13/2020,73,United States of America,Texas,Montgomery,1,0
3/13/2020,73,United States of America,Texas,Smith,3,0
3/13/2020,73,United States of America,Texas,Tarrant,2,0
3/13/2020,73,United States of America,Texas,Travis,4,0
3/13/2020,73,United States of America,Utah,Davis,1,0
3/13/2020,73,United States of America,Utah,Salt Lake,4,0
3/13/2020,73,United States of America,Utah,Washington,1,0
3/13/2020,73,United States of America,Utah,Weber,1,0
3/13/2020,73,United States of America,Vermont,Bennington,1,0
3/13/2020,73,United States of America,Vermont,Chittenden,1,0
3/13/2020,73,United States of America,Virginia,Alexandria city,1,0
3/13/2020,73,United States of America,Virginia,Arlington,5,0
3/13/2020,73,United States of America,Virginia,Fairfax,6,0
3/13/2020,73,United States of America,Virginia,Hanover,1,0
3/13/2020,73,United States of America,Virginia,Harrisonburg city,1,0
3/13/2020,73,United States of America,Virginia,James City,8,0
3/13/2020,73,United States of America,Virginia,Loudoun,3,0
3/13/2020,73,United States of America,Virginia,Prince Edward,1,0
3/13/2020,73,United States of America,Virginia,Prince William,2,0
3/13/2020,73,United States of America,Virginia,Virginia Beach city,2,0
3/13/2020,73,United States of America,Washington,Chelan,1,1
3/13/2020,73,United States of America,Washington,Clark,3,0
3/13/2020,73,United States of America,Washington,Columbia,1,0
3/13/2020,73,United States of America,Washington,Grant,1,0
3/13/2020,73,United States of America,Washington,Grays Harbor,1,0
3/13/2020,73,United States of America,Washington,Island,3,0
3/13/2020,73,United States of America,Washington,Jefferson,1,0
3/13/2020,73,United States of America,Washington,King,329,33
3/13/2020,73,United States of America,Washington,Kitsap,3,0
3/13/2020,73,United States of America,Washington,Kittitas,3,0
3/13/2020,73,United States of America,Washington,Pierce,19,0
3/13/2020,73,United States of America,Washington,Skagit,3,0
3/13/2020,73,United States of America,Washington,Snohomish,132,3
3/13/2020,73,United States of America,Washington,Spokane,4,0
3/13/2020,73,United States of America,Washington,Thurston,3,0
3/13/2020,73,United States of America,Washington,Walla Walla,1,0
3/13/2020,73,United States of America,Washington,Whatcom,1,0
3/13/2020,73,United States of America,Washington,Yakima,2,0
3/13/2020,73,United States of America,Wisconsin,Dane,5,0
3/13/2020,73,United States of America,Wisconsin,Fond du Lac,6,0
3/13/2020,73,United States of America,Wisconsin,Milwaukee,2,0
3/13/2020,73,United States of America,Wisconsin,Pierce,1,0
3/13/2020,73,United States of America,Wisconsin,Racine,1,0
3/13/2020,73,United States of America,Wisconsin,Sheboygan,3,0
3/13/2020,73,United States of America,Wisconsin,Waukesha,1,0
3/13/2020,73,United States of America,Wyoming,Fremont,1,0
3/13/2020,73,United States of America,Wyoming,Sheridan,1,0
3/14/2020,74,United States of America,Alabama,Baldwin,1,0
3/14/2020,74,United States of America,Alabama,Elmore,1,0
3/14/2020,74,United States of America,Alabama,Jefferson,6,0
3/14/2020,74,United States of America,Alabama,Limestone,1,0
3/14/2020,74,United States of America,Alabama,Montgomery,1,0
3/14/2020,74,United States of America,Alabama,Tuscaloosa,2,0
3/14/2020,74,United States of America,Alaska,Anchorage,1,0
3/14/2020,74,United States of America,Arizona,Graham,1,0
3/14/2020,74,United States of America,Arizona,Maricopa,4,0
3/14/2020,74,United States of America,Arizona,Pima,2,0
3/14/2020,74,United States of America,Arizona,Pinal,5,0
3/14/2020,74,United States of America,Arkansas,Jefferson,2,0
3/14/2020,74,United States of America,Arkansas,Pulaski,7,0
3/14/2020,74,United States of America,California,Alameda,29,0
3/14/2020,74,United States of America,California,Contra Costa,25,0
3/14/2020,74,United States of America,California,Fresno,2,0
3/14/2020,74,United States of America,California,Humboldt,1,0
3/14/2020,74,United States of America,California,Los Angeles,53,1
3/14/2020,74,United States of America,California,Madera,1,0
3/14/2020,74,United States of America,California,Marin,4,0
3/14/2020,74,United States of America,California,Napa,1,0
3/14/2020,74,United States of America,California,Orange,14,0
3/14/2020,74,United States of America,California,Placer,8,1
3/14/2020,74,United States of America,California,Riverside,10,0
3/14/2020,74,United States of America,California,Sacramento,28,1
3/14/2020,74,United States of America,California,San Benito,1,0
3/14/2020,74,United States of America,California,San Diego,10,0
3/14/2020,74,United States of America,California,San Francisco,31,0
3/14/2020,74,United States of America,California,San Joaquin,8,0
3/14/2020,74,United States of America,California,San Luis Obispo,1,0
3/14/2020,74,United States of America,California,San Mateo,32,0
3/14/2020,74,United States of America,California,Santa Clara,91,2
3/14/2020,74,United States of America,California,Santa Cruz,2,0
3/14/2020,74,United States of America,California,Shasta,1,0
3/14/2020,74,United States of America,California,Solano,12,0
3/14/2020,74,United States of America,California,Sonoma,4,0
3/14/2020,74,United States of America,California,Stanislaus,2,0
3/14/2020,74,United States of America,California,Tulare,3,0
3/14/2020,74,United States of America,California,Ventura,5,0
3/14/2020,74,United States of America,California,Yolo,2,0
3/14/2020,74,United States of America,Colorado,Adams,6,0
3/14/2020,74,United States of America,Colorado,Arapahoe,10,0
3/14/2020,74,United States of America,Colorado,Boulder,1,0
3/14/2020,74,United States of America,Colorado,Clear Creek,1,0
3/14/2020,74,United States of America,Colorado,Denver,23,0
3/14/2020,74,United States of America,Colorado,Douglas,4,0
3/14/2020,74,United States of America,Colorado,Eagle,20,0
3/14/2020,74,United States of America,Colorado,El Paso,3,2
3/14/2020,74,United States of America,Colorado,Gunnison,7,0
3/14/2020,74,United States of America,Colorado,Jefferson,9,0
3/14/2020,74,United States of America,Colorado,Larimer,1,0
3/14/2020,74,United States of America,Colorado,Mesa,1,0
3/14/2020,74,United States of America,Colorado,Pitkin,11,0
3/14/2020,74,United States of America,Colorado,Pueblo,1,0
3/14/2020,74,United States of America,Colorado,Routt,1,0
3/14/2020,74,United States of America,Colorado,Summit,2,0
3/14/2020,74,United States of America,Colorado,Weld,2,0
3/14/2020,74,United States of America,Connecticut,Fairfield,15,0
3/14/2020,74,United States of America,Connecticut,Hartford,1,0
3/14/2020,74,United States of America,Connecticut,Litchfield,3,0
3/14/2020,74,United States of America,Connecticut,New Haven,1,0
3/14/2020,74,United States of America,Delaware,New Castle,4,0
3/14/2020,74,United States of America,District of Columbia,District of Columbia,16,0
3/14/2020,74,United States of America,Florida,Alachua,3,0
3/14/2020,74,United States of America,Florida,Broward,21,0
3/14/2020,74,United States of America,Florida,Charlotte,1,0
3/14/2020,74,United States of America,Florida,Clay,1,0
3/14/2020,74,United States of America,Florida,Collier,3,0
3/14/2020,74,United States of America,Florida,Duval,1,0
3/14/2020,74,United States of America,Florida,Hillsborough,3,0
3/14/2020,74,United States of America,Florida,Lee,4,2
3/14/2020,74,United States of America,Florida,Manatee,4,0
3/14/2020,74,United States of America,Florida,Miami-Dade,8,0
3/14/2020,74,United States of America,Florida,Nassau,1,0
3/14/2020,74,United States of America,Florida,Okaloosa,1,0
3/14/2020,74,United States of America,Florida,Orange,1,0
3/14/2020,74,United States of America,Florida,Osceola,1,0
3/14/2020,74,United States of America,Florida,Palm Beach,5,0
3/14/2020,74,United States of America,Florida,Pasco,1,0
3/14/2020,74,United States of America,Florida,Pinellas,2,0
3/14/2020,74,United States of America,Florida,Santa Rosa,1,1
3/14/2020,74,United States of America,Florida,Sarasota,2,0
3/14/2020,74,United States of America,Florida,Seminole,1,0
3/14/2020,74,United States of America,Florida,St. Johns,1,0
3/14/2020,74,United States of America,Florida,Volusia,4,0
3/14/2020,74,United States of America,Georgia,Bartow,7,0
3/14/2020,74,United States of America,Georgia,Charlton,1,0
3/14/2020,74,United States of America,Georgia,Cherokee,4,0
3/14/2020,74,United States of America,Georgia,Cobb,15,1
3/14/2020,74,United States of America,Georgia,Coweta,2,0
3/14/2020,74,United States of America,Georgia,DeKalb,8,0
3/14/2020,74,United States of America,Georgia,Fayette,4,0
3/14/2020,74,United States of America,Georgia,Floyd,3,0
3/14/2020,74,United States of America,Georgia,Fulton,13,0
3/14/2020,74,United States of America,Georgia,Gordon,2,0
3/14/2020,74,United States of America,Georgia,Gwinnett,2,0
3/14/2020,74,United States of America,Georgia,Henry,1,0
3/14/2020,74,United States of America,Georgia,Lee,1,0
3/14/2020,74,United States of America,Georgia,Lowndes,1,0
3/14/2020,74,United States of America,Georgia,Polk,1,0
3/14/2020,74,United States of America,Hawaii,Honolulu,2,0
3/14/2020,74,United States of America,Hawaii,Kauai,2,0
3/14/2020,74,United States of America,Idaho,Ada,2,0
3/14/2020,74,United States of America,Idaho,Blaine,2,0
3/14/2020,74,United States of America,Idaho,Teton,1,0
3/14/2020,74,United States of America,Illinois,Cook,51,0
3/14/2020,74,United States of America,Illinois,Cumberland,1,0
3/14/2020,74,United States of America,Illinois,DuPage,1,0
3/14/2020,74,United States of America,Illinois,Kane,3,0
3/14/2020,74,United States of America,Illinois,Lake,3,0
3/14/2020,74,United States of America,Illinois,McHenry,2,0
3/14/2020,74,United States of America,Illinois,Sangamon,2,0
3/14/2020,74,United States of America,Illinois,St. Clair,2,0
3/14/2020,74,United States of America,Illinois,Woodford,1,0
3/14/2020,74,United States of America,Indiana,Adams,1,0
3/14/2020,74,United States of America,Indiana,Boone,1,0
3/14/2020,74,United States of America,Indiana,Hendricks,2,0
3/14/2020,74,United States of America,Indiana,Howard,1,0
3/14/2020,74,United States of America,Indiana,Johnson,3,0
3/14/2020,74,United States of America,Indiana,LaPorte,1,0
3/14/2020,74,United States of America,Indiana,Marion,3,0
3/14/2020,74,United States of America,Indiana,Noble,1,0
3/14/2020,74,United States of America,Indiana,St. Joseph,1,0
3/14/2020,74,United States of America,Indiana,Wells,1,0
3/14/2020,74,United States of America,Iowa,Carroll,1,0
3/14/2020,74,United States of America,Iowa,Dallas,1,0
3/14/2020,74,United States of America,Iowa,Harrison,1,0
3/14/2020,74,United States of America,Iowa,Johnson,14,0
3/14/2020,74,United States of America,Iowa,Pottawattamie,1,0
3/14/2020,74,United States of America,Kansas,Butler,1,0
3/14/2020,74,United States of America,Kansas,Franklin,1,0
3/14/2020,74,United States of America,Kansas,Johnson,5,0
3/14/2020,74,United States of America,Kansas,Wyandotte,1,1
3/14/2020,74,United States of America,Kentucky,Bourbon,1,0
3/14/2020,74,United States of America,Kentucky,Fayette,5,0
3/14/2020,74,United States of America,Kentucky,Harrison,6,0
3/14/2020,74,United States of America,Kentucky,Jefferson,4,0
3/14/2020,74,United States of America,Kentucky,Montgomery,1,0
3/14/2020,74,United States of America,Kentucky,Nelson,1,0
3/14/2020,74,United States of America,Louisiana,Bossier,1,0
3/14/2020,74,United States of America,Louisiana,Caddo,2,0
3/14/2020,74,United States of America,Louisiana,Jefferson,11,0
3/14/2020,74,United States of America,Louisiana,Lafourche,1,0
3/14/2020,74,United States of America,Louisiana,Orleans,53,1
3/14/2020,74,United States of America,Louisiana,St. Charles,2,0
3/14/2020,74,United States of America,Louisiana,St. John the Baptist,1,0
3/14/2020,74,United States of America,Louisiana,St. Tammany,4,0
3/14/2020,74,United States of America,Louisiana,Terrebonne,2,0
3/14/2020,74,United States of America,Maine,Androscoggin,1,0
3/14/2020,74,United States of America,Maine,Cumberland,2,0
3/14/2020,74,United States of America,Maryland,Anne Arundel,1,0
3/14/2020,74,United States of America,Maryland,Baltimore,3,0
3/14/2020,74,United States of America,Maryland,Carroll,1,0
3/14/2020,74,United States of America,Maryland,Charles,1,0
3/14/2020,74,United States of America,Maryland,Harford,2,0
3/14/2020,74,United States of America,Maryland,Montgomery,12,0
3/14/2020,74,United States of America,Maryland,Prince George's,7,0
3/14/2020,74,United States of America,Massachusetts,Barnstable,1,0
3/14/2020,74,United States of America,Massachusetts,Berkshire,9,0
3/14/2020,74,United States of America,Massachusetts,Bristol,1,0
3/14/2020,74,United States of America,Massachusetts,Essex,5,0
3/14/2020,74,United States of America,Massachusetts,Middlesex,65,0
